ball,over,runs,innings,batsman,nonstriker_batsman,bowler,bowling_team,batting_team,run_out,match_id,final_total_runs,wickets,last_5_over_wickets,last_5_over_runs,batteam,bowlteam,runs_tillnow,city,winner
3,18.3,6,1,Prasidh Krishna,Andre Russell,Ravindra Jadeja,Chennai Super Kings,Kolkata Knight Riders,No,1178398,108,0,3,24,4,1,100,Chennai,Chennai Super Kings
2,18.2,0,1,Prasidh Krishna,Andre Russell,Ravindra Jadeja,Chennai Super Kings,Kolkata Knight Riders,No,1178398,108,0,3,24,4,1,100,Chennai,Chennai Super Kings
1,18.1,0,1,Prasidh Krishna,Andre Russell,Ravindra Jadeja,Chennai Super Kings,Kolkata Knight Riders,No,1178398,108,0,3,24,4,1,100,Chennai,Chennai Super Kings
6,17.6,0,1,Prasidh Krishna,Andre Russell,Ravindra Jadeja,Chennai Super Kings,Kolkata Knight Riders,No,1178398,108,0,3,31,4,1,100,Chennai,Chennai Super Kings
5,17.5,1,1,Prasidh Krishna,Andre Russell,Ravindra Jadeja,Chennai Super Kings,Kolkata Knight Riders,No,1178398,108,0,3,30,4,1,101,Chennai,Chennai Super Kings
4,17.4,0,1,Prasidh Krishna,Andre Russell,Ravindra Jadeja,Chennai Super Kings,Kolkata Knight Riders,No,1178398,108,0,3,29,4,1,101,Chennai,Chennai Super Kings
4,17.4,1,1,Prasidh Krishna,Andre Russell,Ravindra Jadeja,Chennai Super Kings,Kolkata Knight Riders,No,1178398,108,0,3,29,4,1,102,Chennai,Chennai Super Kings
3,17.3,0,1,Prasidh Krishna,Andre Russell,Ravindra Jadeja,Chennai Super Kings,Kolkata Knight Riders,No,1178398,108,0,3,29,4,1,102,Chennai,Chennai Super Kings
2,17.2,2,1,Prasidh Krishna,Andre Russell,Ravindra Jadeja,Chennai Super Kings,Kolkata Knight Riders,No,1178398,108,0,3,27,4,1,104,Chennai,Chennai Super Kings
1,17.1,4,1,Prasidh Krishna,Andre Russell,Ravindra Jadeja,Chennai Super Kings,Kolkata Knight Riders,No,1178398,108,0,3,23,4,1,108,Chennai,Chennai Super Kings
6,16.6,0,1,Prasidh Krishna,Andre Russell,Ravindra Jadeja,Chennai Super Kings,Kolkata Knight Riders,No,1178398,108,0,3,30,4,1,108,Chennai,Chennai Super Kings
5,16.5,0,1,Prasidh Krishna,Andre Russell,Ravindra Jadeja,Chennai Super Kings,Kolkata Knight Riders,No,1178398,108,0,3,30,4,1,108,Chennai,Chennai Super Kings
4,16.4,0,1,Prasidh Krishna,Andre Russell,Ravindra Jadeja,Chennai Super Kings,Kolkata Knight Riders,No,1178398,108,0,3,30,4,1,108,Chennai,Chennai Super Kings
3,16.3,0,1,Prasidh Krishna,Andre Russell,Ravindra Jadeja,Chennai Super Kings,Kolkata Knight Riders,No,1178398,108,1,2,30,4,1,108,Chennai,Chennai Super Kings
1,4.1,1,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,33,4,1,1,Chennai,Chennai Super Kings
6,3.6,1,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,32,4,1,2,Chennai,Chennai Super Kings
5,3.5,1,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,31,4,1,3,Chennai,Chennai Super Kings
4,3.4,4,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,27,4,1,7,Chennai,Chennai Super Kings
3,3.3,0,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,27,4,1,7,Chennai,Chennai Super Kings
2,3.2,0,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,27,4,1,7,Chennai,Chennai Super Kings
1,3.1,2,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,25,4,1,9,Chennai,Chennai Super Kings
6,2.6,0,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,25,4,1,9,Chennai,Chennai Super Kings
5,2.5,1,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,24,4,1,10,Chennai,Chennai Super Kings
4,2.4,6,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,18,4,1,16,Chennai,Chennai Super Kings
3,2.3,0,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,18,4,1,16,Chennai,Chennai Super Kings
2,2.2,0,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,1,0,18,4,1,16,Chennai,Chennai Super Kings
1,2.1,4,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,14,4,1,20,Chennai,Chennai Super Kings
6,1.6,0,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,14,4,1,20,Chennai,Chennai Super Kings
5,1.5,1,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,13,4,1,21,Chennai,Chennai Super Kings
4,1.4,1,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,12,4,1,22,Chennai,Chennai Super Kings
3,1.3,0,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,12,4,1,22,Chennai,Chennai Super Kings
2,1.2,0,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,12,4,1,22,Chennai,Chennai Super Kings
1,1.1,0,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,12,4,1,22,Chennai,Chennai Super Kings
6,0.6,0,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,12,4,1,22,Chennai,Chennai Super Kings
5,0.5,6,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,6,4,1,28,Chennai,Chennai Super Kings
4,0.4,0,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,6,4,1,28,Chennai,Chennai Super Kings
3,0.3,0,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,6,4,1,28,Chennai,Chennai Super Kings
2,0.2,2,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,4,4,1,30,Chennai,Chennai Super Kings
1,0.1,4,2,Shane Watson,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,0,4,1,34,Chennai,Chennai Super Kings
6,7.6,0,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,2,32,4,1,34,Chennai,Chennai Super Kings
5,7.5,1,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,2,31,4,1,35,Chennai,Chennai Super Kings
4,7.4,0,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,2,31,4,1,35,Chennai,Chennai Super Kings
3,7.3,0,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,2,31,4,1,35,Chennai,Chennai Super Kings
2,7.2,0,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,2,31,4,1,35,Chennai,Chennai Super Kings
1,7.1,2,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,2,29,4,1,37,Chennai,Chennai Super Kings
6,6.6,0,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,2,31,4,1,37,Chennai,Chennai Super Kings
5,6.5,0,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,2,31,4,1,37,Chennai,Chennai Super Kings
4,6.4,1,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,2,30,4,1,38,Chennai,Chennai Super Kings
3,6.3,1,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,2,29,4,1,39,Chennai,Chennai Super Kings
2,6.2,1,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,2,28,4,1,40,Chennai,Chennai Super Kings
1,6.1,0,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,2,28,4,1,40,Chennai,Chennai Super Kings
6,5.6,0,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,2,40,4,1,40,Chennai,Chennai Super Kings
5,5.5,0,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,2,40,4,1,40,Chennai,Chennai Super Kings
4,5.4,4,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,2,35,4,1,44,Chennai,Chennai Super Kings
4,5.4,1,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,2,35,4,1,45,Chennai,Chennai Super Kings
3,5.3,0,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,2,35,4,1,45,Chennai,Chennai Super Kings
2,5.2,0,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,2,35,4,1,45,Chennai,Chennai Super Kings
1,5.1,0,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,2,35,4,1,45,Chennai,Chennai Super Kings
6,4.6,0,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,1,1,34,4,1,45,Chennai,Chennai Super Kings
6,4.6,1,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,34,4,1,46,Chennai,Chennai Super Kings
5,4.5,0,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,34,4,1,46,Chennai,Chennai Super Kings
4,4.4,0,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,34,4,1,46,Chennai,Chennai Super Kings
3,4.3,0,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,34,4,1,46,Chennai,Chennai Super Kings
2,4.2,0,2,Suresh Raina,Faf du Plessis,Sunil Narine,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,34,4,1,46,Chennai,Chennai Super Kings
1,12.1,1,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,25,4,1,47,Chennai,Chennai Super Kings
6,11.6,0,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,28,4,1,47,Chennai,Chennai Super Kings
5,11.5,1,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,27,4,1,48,Chennai,Chennai Super Kings
4,11.4,1,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,26,4,1,49,Chennai,Chennai Super Kings
3,11.3,1,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,25,4,1,50,Chennai,Chennai Super Kings
2,11.2,1,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,24,4,1,51,Chennai,Chennai Super Kings
1,11.1,1,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,23,4,1,52,Chennai,Chennai Super Kings
6,10.6,1,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,27,4,1,53,Chennai,Chennai Super Kings
5,10.5,4,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,23,4,1,57,Chennai,Chennai Super Kings
4,10.4,1,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,22,4,1,58,Chennai,Chennai Super Kings
3,10.3,0,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,22,4,1,58,Chennai,Chennai Super Kings
2,10.2,0,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,22,4,1,58,Chennai,Chennai Super Kings
1,10.1,0,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,22,4,1,58,Chennai,Chennai Super Kings
6,9.6,1,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,23,4,1,59,Chennai,Chennai Super Kings
5,9.5,4,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,19,4,1,63,Chennai,Chennai Super Kings
4,9.4,1,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,18,4,1,64,Chennai,Chennai Super Kings
3,9.3,1,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,17,4,1,65,Chennai,Chennai Super Kings
2,9.2,0,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,17,4,1,65,Chennai,Chennai Super Kings
1,9.1,1,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,16,4,1,66,Chennai,Chennai Super Kings
6,8.6,0,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,24,4,1,66,Chennai,Chennai Super Kings
5,8.5,1,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,23,4,1,67,Chennai,Chennai Super Kings
4,8.4,0,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,23,4,1,67,Chennai,Chennai Super Kings
3,8.3,0,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,23,4,1,67,Chennai,Chennai Super Kings
2,8.2,1,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,22,4,1,68,Chennai,Chennai Super Kings
1,8.1,1,2,Faf du Plessis,Ambati Rayudu,Kuldeep Yadav,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,21,4,1,69,Chennai,Chennai Super Kings
2,16.2,0,2,Ambati Rayudu,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,30,4,1,69,Chennai,Chennai Super Kings
1,16.1,0,2,Ambati Rayudu,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,30,4,1,69,Chennai,Chennai Super Kings
6,15.6,2,2,Ambati Rayudu,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,34,4,1,71,Chennai,Chennai Super Kings
5,15.5,0,2,Ambati Rayudu,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,34,4,1,71,Chennai,Chennai Super Kings
4,15.4,2,2,Ambati Rayudu,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,32,4,1,73,Chennai,Chennai Super Kings
3,15.3,2,2,Ambati Rayudu,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,30,4,1,75,Chennai,Chennai Super Kings
2,15.2,1,2,Ambati Rayudu,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,29,4,1,76,Chennai,Chennai Super Kings
1,15.1,1,2,Ambati Rayudu,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,28,4,1,77,Chennai,Chennai Super Kings
6,14.6,0,2,Ambati Rayudu,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,36,4,1,77,Chennai,Chennai Super Kings
5,14.5,4,2,Ambati Rayudu,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,1,32,4,1,81,Chennai,Chennai Super Kings
4,14.4,0,2,Ambati Rayudu,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,1,0,32,4,1,81,Chennai,Chennai Super Kings
3,14.3,1,2,Ambati Rayudu,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,31,4,1,82,Chennai,Chennai Super Kings
2,14.2,1,2,Ambati Rayudu,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,30,4,1,83,Chennai,Chennai Super Kings
1,14.1,2,2,Ambati Rayudu,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,28,4,1,85,Chennai,Chennai Super Kings
6,13.6,0,2,Ambati Rayudu,Faf du Plessis,Piyush Chawla,Chennai Super Kings,Kolkata Knight Riders,No,1178398,111,0,0,31,4,1,85,Chennai,Chennai Super Kings
