,ball,over,runs,isBoundary,innings,batsman,nonstriker_batsman,bowler,bowling_team,batting_team,matchWicket,run_out,match_id
1,1,8,1,FALSE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
2,6,7,1,FALSE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
3,5,7,0,FALSE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
4,4,7,1,FALSE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
5,3,7,1,FALSE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
6,2,7,0,FALSE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
7,1,7,0,FALSE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
8,6,6,4,TRUE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
9,5,6,2,FALSE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
10,4,6,0,FALSE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
11,3,6,1,FALSE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
12,2,6,1,FALSE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
13,1,6,0,FALSE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
14,6,5,0,FALSE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
15,5,5,4,TRUE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
16,4,5,4,TRUE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
17,3,5,0,FALSE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
18,2,5,1,FALSE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
19,1,5,0,FALSE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
20,6,4,1,FALSE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
21,5,4,0,FALSE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
22,4,4,4,TRUE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
23,3,4,0,FALSE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
24,2,4,4,TRUE,2,AB de Villiers,Virat Kohli,Mohammed Shami,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
0,2,12,1,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
1,1,12,2,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
2,6,11,0,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
3,5,11,1,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
4,4,11,2,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
5,3,11,4,TRUE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
6,2,11,0,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
7,1,11,2,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
8,6,10,1,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
9,5,10,1,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
10,4,10,1,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
11,3,10,1,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
12,2,10,1,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
13,1,10,4,TRUE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
14,1,10,1,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
15,6,9,1,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
16,5,9,0,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
17,4,9,0,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
18,3,9,2,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
19,2,9,1,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
20,1,9,4,TRUE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
21,6,8,1,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
22,5,8,1,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
23,4,8,1,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
24,3,8,1,FALSE,2,Virat Kohli,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
0,3,16,2,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
1,2,16,0,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
2,1,16,1,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
3,6,15,1,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
4,5,15,1,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
5,4,15,0,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
6,3,15,0,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,V Kohli c M Ashwin b Mohammed Shami 67 (73m 53b 8x4 0x6) SR: 126.41,No,1178403
7,2,15,1,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
8,1,15,1,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
9,6,14,1,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
10,5,14,1,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
11,4,14,0,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
12,3,14,1,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
13,2,14,0,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
14,1,14,1,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
15,6,13,0,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
16,5,13,0,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
17,4,13,1,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
18,3,13,1,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
19,2,13,1,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
20,1,13,2,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
21,6,12,1,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
22,5,12,4,TRUE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
23,4,12,1,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
24,3,12,1,FALSE,2,AB de Villiers,Virat Kohli,Sam Curran,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
0,2,19,2,FALSE,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
1,1,19,4,TRUE,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
2,6,18,6,TRUE,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
3,5,18,1,FALSE,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
4,4,18,4,TRUE,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
5,3,18,0,FALSE,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
6,2,18,1,FALSE,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
7,1,18,2,FALSE,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
8,6,17,2,FALSE,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
9,5,17,1,FALSE,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
10,4,17,6,TRUE,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
11,3,17,1,FALSE,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
12,2,17,4,TRUE,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
13,1,17,4,TRUE,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
14,6,16,1,FALSE,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
15,5,16,2,FALSE,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
16,4,16,0,FALSE,2,Marcus Stoinis,AB de Villiers,Ravichandran Ashwin,Royal Challengers Bangalore,Kings XI Punjab,NA,No,1178403
0,1,4,0,FALSE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
1,6,3,4,TRUE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
2,5,3,0,FALSE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
3,4,3,0,FALSE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
4,3,3,0,FALSE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
5,2,3,4,TRUE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
6,1,3,1,FALSE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
7,6,2,0,FALSE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
8,5,2,0,FALSE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
9,4,2,0,FALSE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
10,3,2,4,TRUE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
11,2,2,6,TRUE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
12,1,2,4,TRUE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
13,6,1,1,FALSE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
14,5,1,0,FALSE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
15,4,1,0,FALSE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
16,3,1,0,FALSE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
17,2,1,1,FALSE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
18,1,1,0,FALSE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
19,6,0,0,FALSE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
20,5,0,4,TRUE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
21,4,0,4,TRUE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
22,3,0,0,FALSE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
23,2,0,0,FALSE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
24,1,0,0,FALSE,1,Chris Lynn,Sunil Narine,Deepak Chahar,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
0,6,7,0,FALSE,1,Sunil Narine,Chris Lynn,Mitchell Santner,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
1,5,7,1,FALSE,1,Sunil Narine,Chris Lynn,Mitchell Santner,Chennai Super Kings,Kolkata Knight Riders,NA,No,1178404
